Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2022-08-30T03:50:00,60,ABK,18.82,68.35,101.70,65.74,5.77,24.26,9.87,86.65,nan,nan,nan,nan,nan,nan
2022-08-30T03:50:00,60,AND,16.03,69.30,100.22,66.86,5.67,23.14,8.57,87.33,-262.5,138.2,270.2,-280.2,97.6,270.2
2022-08-30T03:50:00,60,ARS,58.57,56.43,132.43,52.90,7.82,37.10,15.20,68.34,-19.3,7.2,5.1,-20.6,1.9,5.1
2022-08-30T03:50:00,60,ATU,306.43,67.93,38.19,73.99,1.54,16.01,-28.75,103.00,36.9,33.4,80.9,48.5,11.6,80.9
2022-08-30T03:50:00,60,BDV,14.02,49.07,89.64,44.35,4.97,45.65,4.61,95.08,-2.2,8.1,0.3,-2.9,7.9,0.3
2022-08-30T03:50:00,60,BEL,20.80,51.83,96.27,47.71,5.41,42.29,6.58,90.14,-3.0,13.5,1.0,-4.6,13.0,1.0
2022-08-30T03:50:00,60,BFE,11.67,55.62,89.56,52.27,4.96,37.73,4.48,94.05,-10.3,9.7,-2.3,-11.0,8.9,-2.3
2022-08-30T03:50:00,60,BFO,8.33,48.33,84.57,43.41,4.63,46.59,3.18,98.84,-4.2,12.6,1.1,-4.9,12.3,1.1
2022-08-30T03:50:00,60,BJN,19.20,74.50,107.71,71.89,6.17,18.11,12.24,84.86,17.7,36.7,81.9,9.5,39.6,81.9
2022-08-30T03:50:00,60,BLC,263.99,64.32,-30.06,73.60,20.99,16.40,-1.65,101.11,-119.6,-235.5,323.9,-126.3,-232.0,323.9
2022-08-30T03:50:00,60,BRD,260.03,49.87,-33.04,59.20,20.79,30.80,5.21,110.38,8.8,-39.0,-88.6,12.3,-38.1,-88.6
2022-08-30T03:50:00,60,BRW,203.38,71.32,-106.49,70.64,15.89,19.36,12.31,78.48,54.8,-40.5,-174.7,62.2,-27.9,-174.7
2022-08-30T03:50:00,60,C04,251.74,50.06,-44.33,58.14,20.04,31.86,10.87,106.21,26.1,31.0,-25.6,19.8,35.3,-25.6
2022-08-30T03:50:00,60,C06,247.03,53.35,-51.24,60.64,19.58,29.36,13.88,101.93,15.7,71.8,-30.7,-1.9,73.4,-30.7
2022-08-30T03:50:00,60,C07,233.31,65.26,-73.47,69.85,18.09,20.15,20.30,90.18,-169.0,6.0,-313.6,-160.6,-53.0,-313.6
2022-08-30T03:50:00,60,C13,239.97,51.88,-59.30,57.77,19.04,32.23,16.05,98.98,29.5,67.8,9.4,9.6,73.3,9.4
2022-08-30T03:50:00,60,CBB,254.97,69.12,-47.81,77.05,19.81,12.95,7.45,95.18,35.5,-192.5,146.2,60.2,-186.2,146.2
2022-08-30T03:50:00,60,CDC,283.40,64.20,3.04,73.47,23.20,16.53,-22.66,105.34,6.4,31.2,156.9,17.9,26.3,156.9
2022-08-30T03:50:00,60,CHC,276.00,64.35,-9.45,73.97,22.36,16.03,-16.60,103.92,46.8,27.5,207.1,52.7,13.0,207.1
2022-08-30T03:50:00,60,CLF,2.27,48.02,79.42,43.11,4.29,46.89,1.53,102.58,-5.2,11.3,0.3,-5.5,11.2,0.3
2022-08-30T03:50:00,60,CMO,212.14,64.87,-93.82,65.45,16.74,24.55,16.25,81.61,215.2,49.0,77.3,193.0,107.2,77.3
2022-08-30T03:50:00,60,CY0,291.40,70.50,18.88,78.52,0.25,11.48,-32.80,100.10,84.5,13.7,53.1,78.4,-34.3,53.1
2022-08-30T03:50:00,60,DAW,220.89,64.05,-85.34,66.24,17.30,23.76,18.85,85.45,nan,nan,nan,nan,nan,nan
2022-08-30T03:50:00,60,DMH,341.37,76.77,84.38,77.34,4.62,12.66,-14.06,91.36,32.2,22.6,-0.9,36.8,14.1,-0.9
2022-08-30T03:50:00,60,DOB,9.11,62.07,90.19,59.64,5.01,30.36,3.88,92.66,-39.8,19.9,-41.7,-41.0,17.2,-41.7
2022-08-30T03:50:00,60,DON,12.50,66.11,95.19,63.75,5.34,26.25,5.97,89.69,-198.5,108.8,-48.0,-208.7,87.5,-48.0
2022-08-30T03:50:00,60,EAG,218.84,64.78,-87.77,66.59,17.14,23.41,18.41,84.45,279.0,100.0,-24.7,233.2,183.0,-24.7
2022-08-30T03:50:00,60,ESK,356.80,55.32,77.25,52.74,4.14,37.26,-1.00,101.56,-14.3,7.7,-7.8,-14.1,7.9,-7.8
2022-08-30T03:50:00,60,FCC,265.91,58.76,-25.59,68.50,21.29,21.50,-1.55,106.03,-379.2,-380.4,151.2,-389.4,-370.0,151.2
2022-08-30T03:50:00,60,FHB,310.32,62.00,39.05,67.41,1.60,22.59,-23.36,108.73,-179.4,53.2,121.0,-143.6,120.0,121.0
2022-08-30T03:50:00,60,FMC,248.79,56.66,-50.02,64.28,19.66,25.72,13.61,100.89,5.8,82.5,-127.9,-13.8,81.6,-127.9
2022-08-30T03:50:00,60,FSP,238.77,61.76,-64.89,67.47,18.67,22.53,18.80,93.86,nan,nan,nan,nan,nan,nan
2022-08-30T03:50:00,60,FUR,11.28,48.17,87.05,43.20,4.80,46.80,3.90,97.10,-3.9,12.0,0.9,-4.7,11.7,0.9
2022-08-30T03:50:00,60,FYU,214.78,66.56,-92.75,67.65,16.81,22.35,17.28,82.56,nan,nan,nan,nan,nan,nan
2022-08-30T03:50:00,60,GDH,306.47,69.25,39.39,75.25,1.62,14.75,-29.82,101.68,43.7,36.1,50.7,55.9,9.6,50.7
2022-08-30T03:50:00,60,GHB,308.27,64.17,37.85,69.98,1.52,20.02,-25.39,106.68,-81.7,22.3,219.6,-64.3,55.2,219.6
2022-08-30T03:50:00,60,GHC,264.15,68.63,-31.68,77.54,20.88,12.46,-5.39,97.78,156.5,-37.3,126.4,152.3,-51.8,126.4
2022-08-30T03:50:00,60,GIM,265.36,56.38,-26.08,66.16,21.25,23.84,-0.30,107.72,-575.5,-419.2,-5.1,-577.7,-416.2,-5.1
2022-08-30T03:50:00,60,HAD,355.52,50.98,74.74,47.37,3.98,42.63,-0.92,104.70,-4.6,8.2,2.4,-4.5,8.2,2.4
2022-08-30T03:50:00,60,HAN,26.60,62.25,104.72,59.12,5.97,30.88,11.40,84.83,-26.8,8.1,-30.2,-27.9,2.6,-30.2
2022-08-30T03:50:00,60,HLP,18.82,54.61,95.32,50.93,5.35,39.07,6.57,90.53,-7.0,12.0,-1.2,-8.4,11.1,-1.2
2022-08-30T03:50:00,60,HOP,25.01,76.51,114.59,73.53,6.63,16.47,17.10,83.01,nan,nan,nan,nan,nan,nan
2022-08-30T03:50:00,60,HRB,18.19,47.86,93.03,42.92,5.20,47.08,5.39,92.84,-1.8,13.2,1.9,-3.1,13.0,1.9
2022-08-30T03:50:00,60,HRN,15.60,77.00,108.72,74.52,6.24,15.48,10.73,84.98,44.1,6.6,45.0,42.1,14.7,45.0
2022-08-30T03:50:00,60,IGC,278.20,69.30,-5.39,78.43,22.63,11.57,-24.74,99.85,130.9,-5.7,63.1,116.5,-59.9,63.1
2022-08-30T03:50:00,60,IQA,291.48,63.75,15.58,72.21,0.03,17.79,-25.75,106.73,-0.0,-4.2,108.5,-1.9,-3.8,108.5
2022-08-30T03:50:00,60,IRT,104.45,52.17,178.45,47.79,10.89,42.21,-4.66,45.64,-28.5,2.2,-2.3,-28.3,4.5,-2.3
2022-08-30T03:50:00,60,ISL,265.34,53.86,-25.79,63.70,21.27,26.30,0.22,109.66,-161.0,-112.7,-281.8,-160.6,-113.3,-281.8
2022-08-30T03:50:00,60,IVA,27.29,68.56,108.61,65.60,6.23,24.40,14.48,83.57,-160.3,171.6,-1.8,-198.2,126.1,-1.8
2022-08-30T03:50:00,60,JAN,351.30,70.90,82.78,70.47,4.51,19.53,-6.58,93.75,1.4,39.8,44.2,5.9,39.4,44.2
2022-08-30T03:50:00,60,JCK,16.98,66.40,98.94,63.82,5.59,26.18,8.36,87.90,-189.0,76.4,-92.0,-198.1,48.1,-92.0
2022-08-30T03:50:00,60,JCO,211.20,70.36,-99.27,70.86,16.38,19.14,15.89,81.01,-9.5,-31.6,-176.3,-0.5,-33.0,-176.3
2022-08-30T03:50:00,60,KAR,5.24,59.21,85.69,56.70,4.71,33.30,2.14,95.64,-19.0,16.3,-13.2,-19.6,15.6,-13.2
2022-08-30T03:50:00,60,KEV,27.01,69.76,109.22,66.82,6.27,23.18,14.91,83.49,-194.5,191.5,100.3,-237.2,135.0,100.3
2022-08-30T03:50:00,60,KHB,134.69,47.61,-151.91,41.44,12.87,48.56,-12.11,39.90,-9.6,-6.5,0.7,-10.7,-4.4,0.7
2022-08-30T03:50:00,60,KIL,20.77,69.06,103.75,66.37,5.91,23.63,11.18,85.78,-255.1,178.6,78.7,-284.9,125.8,78.7
2022-08-30T03:50:00,60,KIR,20.42,67.84,102.62,65.14,5.83,24.86,10.58,86.21,-213.8,113.0,4.1,-230.9,71.8,4.1
2022-08-30T03:50:00,60,KUV,302.82,74.57,41.92,80.69,1.79,9.31,-35.50,96.41,71.8,33.4,14.5,77.8,-14.5,14.5
2022-08-30T03:50:00,60,LER,358.82,60.13,80.96,58.20,4.39,31.80,-0.77,97.94,-32.5,12.8,-28.6,-32.3,13.2,-28.6
2022-08-30T03:50:00,60,LET,247.13,49.64,-50.07,56.88,19.65,33.12,13.09,104.02,nan,nan,nan,nan,nan,nan
2022-08-30T03:50:00,60,LON,16.66,45.41,91.18,39.82,5.07,50.18,4.81,94.57,-4.5,10.0,2.1,-5.3,9.6,2.1
2022-08-30T03:50:00,60,LRV,338.30,64.18,66.72,65.01,3.44,24.99,-12.27,102.03,-330.9,126.3,40.3,-296.5,193.7,40.3
2022-08-30T03:50:00,60,LVV,23.75,49.90,98.46,45.49,5.56,44.51,6.86,88.79,-8.8,5.9,3.0,-9.5,4.8,3.0
2022-08-30T03:50:00,60,LYC,18.75,64.61,99.33,61.87,5.61,28.13,8.77,87.72,nan,nan,nan,nan,nan,nan
2022-08-30T03:50:00,60,LYR,15.83,78.20,111.03,75.64,6.39,14.36,11.39,84.55,32.4,17.4,29.1,28.3,23.5,29.1
2022-08-30T03:50:00,60,MAS,23.70,69.46,106.36,66.65,6.08,23.35,12.96,84.68,-198.6,197.0,77.0,-237.7,147.4,77.0
2022-08-30T03:50:00,60,MEA,246.65,54.62,-52.10,61.85,19.52,28.15,14.32,101.05,7.6,73.0,-41.5,-10.7,72.6,-41.5
2022-08-30T03:50:00,60,MEK,30.97,62.77,108.66,59.57,6.24,30.43,13.33,82.77,-25.6,24.0,-33.8,-30.4,17.4,-33.8
2022-08-30T03:50:00,60,MGD,150.86,59.97,-139.32,54.30,13.70,35.70,-11.75,55.15,1.2,-18.8,1.8,-2.6,-18.7,1.8
2022-08-30T03:50:00,60,MNK,27.88,54.50,103.27,50.76,5.88,39.24,9.00,85.43,-8.9,4.0,-1.8,-9.4,2.6,-1.8
2022-08-30T03:50:00,60,MUO,23.53,68.02,105.23,65.19,6.01,24.81,12.29,85.03,-203.0,94.4,-28.4,-218.5,49.0,-28.4
2022-08-30T03:50:00,60,NAL,11.95,78.92,109.96,76.57,6.32,13.43,8.80,85.02,nan,nan,nan,nan,nan,nan
2022-08-30T03:50:00,60,NAN,298.30,56.40,22.81,63.90,0.51,26.10,-21.50,114.48,-410.9,-17.8,119.9,-388.8,134.0,119.9
2022-08-30T03:50:00,60,NAQ,314.56,61.16,43.19,65.75,1.87,24.25,-21.53,109.20,-273.8,-1.6,63.6,-255.3,99.0,63.6
2022-08-30T03:50:00,60,NCK,16.72,47.63,91.68,42.60,5.10,47.40,5.06,93.85,-2.1,11.8,1.3,-3.1,11.6,1.3
2022-08-30T03:50:00,60,NEW,242.88,48.27,-54.82,54.65,19.34,35.35,14.37,102.33,28.0,46.3,2.0,15.6,51.8,2.0
2022-08-30T03:50:00,60,NGK,12.68,52.07,89.28,48.03,4.94,41.97,4.52,94.82,-4.5,8.2,-2.9,-5.1,7.9,-2.9
2022-08-30T03:50:00,60,NOR,25.79,71.09,109.28,68.19,6.28,21.81,14.87,83.69,-177.3,104.2,288.4,-198.1,55.2,288.4
2022-08-30T03:50:00,60,NR2,24.65,60.50,102.35,57.32,5.82,32.68,10.00,86.07,-17.0,17.9,-18.1,-19.9,14.7,-18.1
2022-08-30T03:50:00,60,NUR,24.65,60.50,102.35,57.32,5.82,32.68,10.00,86.07,-18.0,15.9,-18.1,-20.5,12.5,-18.1
2022-08-30T03:50:00,60,NVS,82.90,55.03,156.55,51.26,9.43,38.74,8.54,55.70,-27.8,20.6,4.1,-30.6,16.3,4.1
2022-08-30T03:50:00,60,OTT,284.45,45.40,2.52,54.98,23.16,35.02,-13.03,123.16,-12.2,-70.4,-38.2,-27.7,-65.8,-38.2
2022-08-30T03:50:00,60,OUJ,27.23,64.52,106.27,61.47,6.08,28.53,12.61,84.19,-52.8,28.8,-49.9,-57.8,16.5,-49.9
2022-08-30T03:50:00,60,PAG,24.18,47.49,98.37,42.66,5.55,47.34,6.46,89.03,-2.8,11.8,2.8,-4.1,11.4,2.8
2022-08-30T03:50:00,60,PEL,24.08,66.90,104.97,64.03,5.99,25.97,12.12,85.05,-167.3,70.8,-66.7,-178.4,34.1,-66.7
2022-08-30T03:50:00,60,PET,158.25,52.97,-132.07,46.73,14.19,43.27,-7.35,52.48,-3.3,-10.4,7.0,-4.6,-9.9,7.0
2022-08-30T03:50:00,60,PGC,294.20,66.10,20.55,74.09,0.36,15.91,-28.41,104.62,nan,nan,nan,nan,nan,nan
2022-08-30T03:50:00,60,PIN,263.96,50.20,-27.43,59.96,21.16,30.04,1.94,111.88,-7.3,-64.3,-89.9,-5.1,-64.5,-89.9
2022-08-30T03:50:00,60,PKR,212.57,65.12,-93.62,65.79,16.75,24.21,16.42,81.77,242.8,-36.9,49.0,243.3,33.2,49.0
2022-08-30T03:50:00,60,R07,266.34,47.13,-23.72,57.10,21.41,32.90,0.18,115.23,5.8,-30.5,-52.9,5.9,-30.5,-52.9
2022-08-30T03:50:00,60,RAL,256.32,58.22,-40.08,67.00,20.32,23.00,8.32,103.04,-388.2,-252.2,-347.2,-347.6,-305.8,-347.2
2022-08-30T03:50:00,60,RES,265.11,74.69,-35.54,82.93,20.62,7.07,-17.82,93.17,115.9,-88.1,18.0,83.4,-119.3,18.0
2022-08-30T03:50:00,60,ROE,8.55,55.17,86.80,51.86,4.78,38.14,3.40,95.85,-7.0,11.4,-5.1,-7.6,11.0,-5.1
2022-08-30T03:50:00,60,RPB,273.77,66.52,-13.51,75.99,22.09,14.01,-16.41,101.57,127.2,61.0,140.0,139.3,22.6,140.0
2022-08-30T03:50:00,60,RVK,10.99,64.94,93.27,62.61,5.21,27.39,5.03,90.72,-134.6,66.9,-71.9,-139.9,54.8,-71.9
2022-08-30T03:50:00,60,SHU,199.54,55.35,-99.73,53.26,16.34,36.74,10.78,75.12,nan,nan,nan,nan,nan,nan
2022-08-30T03:50:00,60,SIT,224.67,57.06,-77.83,59.87,17.80,30.13,18.31,88.85,31.7,55.5,35.7,12.6,62.6,35.7
2022-08-30T03:50:00,60,SMI,248.07,60.03,-52.27,67.48,19.51,22.52,14.60,98.62,-119.4,23.8,-269.3,-121.5,-7.1,-269.3
2022-08-30T03:50:00,60,SOD,26.63,67.37,107.33,64.41,6.15,25.59,13.59,83.99,-172.0,101.7,-51.9,-191.1,58.5,-51.9
2022-08-30T03:50:00,60,SOL,4.84,61.08,86.25,58.82,4.74,31.18,1.92,94.92,-35.4,13.9,-29.2,-35.8,12.7,-29.2
2022-08-30T03:50:00,60,SOR,22.22,70.54,106.04,67.80,6.06,22.20,12.56,84.94,-207.0,146.2,228.0,-233.9,97.7,228.0
2022-08-30T03:50:00,60,STF,309.28,67.02,40.87,72.64,1.72,17.36,-27.20,103.81,10.4,21.6,113.0,19.1,14.5,113.0
2022-08-30T03:50:00,60,STJ,307.32,47.60,31.64,52.60,1.10,37.40,-17.27,123.23,-26.1,-15.9,-37.1,-29.6,-7.4,-37.1
2022-08-30T03:50:00,60,SUA,26.25,45.32,99.92,40.18,5.65,49.82,6.39,88.07,-2.2,6.7,2.6,-3.0,6.4,2.6
2022-08-30T03:50:00,60,SUM,321.70,72.30,59.66,75.76,2.97,14.24,-25.20,97.73,45.9,48.7,19.0,62.2,24.6,19.0
2022-08-30T03:50:00,60,SVS,294.90,76.02,32.87,83.00,1.18,7.00,-39.08,94.83,nan,nan,nan,nan,nan,nan
2022-08-30T03:50:00,60,T03,247.02,50.37,-50.40,57.60,19.63,32.40,13.28,103.56,30.1,45.1,-7.0,19.0,50.8,-7.0
2022-08-30T03:50:00,60,T29,291.60,58.10,14.25,66.70,23.94,23.30,-21.47,112.27,-179.2,2.5,181.1,-165.9,68.0,181.1
2022-08-30T03:50:00,60,T31,280.80,56.50,-1.92,66.31,22.86,23.69,-15.05,112.03,-323.5,-91.5,438.9,-336.2,-4.4,438.9
2022-08-30T03:50:00,60,T36,246.69,54.71,-52.09,61.95,19.52,28.05,14.32,101.01,2.2,79.3,-57.0,-17.5,77.4,-57.0
